Vorname Original;Original haeufige Schreibweise;Anzahl 1984-2018;Rang 1984-2018;Anzahl 2018;Rang 2018
Pia-Laureen;Pia-Laureen;1;10439;-;-
Pia-Lauren;Pia-Lauren;1;10439;-;-
Pia-Lena;Pia-Lena;1;10439;-;-
Pia-Leona;Pia-Leona;1;10439;-;-
Pia-Lieselotte;Pia-Lieselotte;1;10439;-;-
Pia-Loreen;Pia-Loreen;1;10439;-;-
Pia-Lotta;Pia-Lotta;1;10439;-;-
Pia-Louisa;Pia-Louisa;1;10439;-;-
Pia-Lucia;Pia-Lucia;1;10439;-;-
Pia-Luisa;Pia-Luisa;2;7246;-;-
Pia-Luise;Pia-Luise;1;10439;-;-
Pia-Luna;Pia-Luna;1;10439;-;-
Pia-Luzia;Pia-Lucia;1;10439;-;-
Piama;Piama;1;10439;-;-
Pia-Magdalena;Pia-Magdalena;1;10439;-;-
Pia-Maria;Pia-Maria;90;822;-;-
Pia-Marie;Pia-Maria;53;1116;2;1339
Pia-Marina;Pia-Marina;1;10439;-;-
Pia-Maxime;Pia-Maxime;1;10439;-;-
Pia-Mayleen;Pia-Mayleen;1;10439;-;-
Pia-Michèle;Pia-Michèle;1;10439;-;-
Pia-Michelle;Pia-Michelle;2;7246;-;-
Piana;Piana;1;10439;-;-
Pia-Nadin;Pia-Nadin;1;10439;-;-
Pia-Nathalie;Pia-Nathalie;1;10439;-;-
Pia-Nike;Pia-Nike;1;10439;-;-
Pia-Noemi;Pia-Noemi;1;10439;-;-
Pia-Olivia;Pia-Olivia;1;10439;-;-
Pia-Ovidia;Pia-Ovidia;1;10439;-;-
Pia-Pamina;Pia-Pamina;1;10439;-;-
Pia-Patricia;Pia-Patricia;5;4385;-;-
Pia-Patrizia;Pia-Patricia;1;10439;-;-
Pia-Paulina;Pia-Paulina;1;10439;-;-
Piapreet;Piapreet;1;10439;-;-
Pia-Priscilla;Pia-Priscilla;1;10439;-;-
Pia-Raphaela;Pia-Raphaela;1;10439;-;-
Pia-Sabrina;Pia-Sabrina;2;7246;-;-
Pia-Sandrin;Pia-Sandrin;1;10439;-;-
Pia-Sarina;Pia-Sarina;1;10439;-;-
Pia-Selina;Pia-Selina;2;7246;-;-
Pia-Simone;Pia-Simone;3;5829;-;-
Pia-Sofie;Pia-Sofie;1;10439;-;-
Pia-Sophia;Pia-Sophia;4;4969;-;-
Pia-Sophie;Pia-Sophie;36;1418;-;-
Pia-Soraya;Pia-Soraya;1;10439;-;-
Pia-Stefanie;Pia-Stefanie;1;10439;-;-
Pia-Susanne;Pia-Susanne;1;10439;-;-
Pia-Tatjana;Pia-Tatjana;1;10439;-;-
Pia-Valentina;Pia-Valentina;5;4385;-;-
Pia-Vanessa;Pia-Vanessa;1;10439;-;-
Pia-Verena;Pia-Verena;1;10439;-;-
Pia-Veronika;Pia-Veronika;1;10439;-;-
Pia-Victoria;Pia-Victoria;1;10439;-;-
Pia-Yael;Pia-Yael;1;10439;-;-
Piba-Mariel;Piba-Mariel;1;10439;-;-
Picabo;Picabo;1;10439;-;-
Piccarda;Piccarda;1;10439;-;-
Piena;Piena;1;10439;-;-
Piera;Piera;5;4385;-;-
Piera-Joleen;Piera-Joleen;1;10439;-;-
Pierina;Pierina;4;4969;-;-
Pierrine;Pierrine;1;10439;-;-
Pietta;Pietta;1;10439;-;-
Piia;Piia;1;10439;-;-
Pilar;Pilar;18;2116;-;-
Pilar-Josée;Pilar-Josée;1;10439;-;-
Pilar-Sophie;Pilar-Sophie;1;10439;-;-
Pina;Pina;27;1676;1;1923
Pina-Marie;Pina-Marie;1;10439;-;-
Pina-Philomena;Pina-Philomena;1;10439;-;-
Pinar;Pinar;41;1310;-;-
Pınar;Pinar;1;10439;-;-
Pínar;Pinar;1;10439;-;-
Pînar;Pinar;1;10439;-;-
Pina-Teresa;Pina-Teresa;1;10439;-;-
Pinelopi;Pinelopi;1;10439;-;-
Pinia;Pinia;1;10439;-;-
Pinja;Pinja;2;7246;-;-
Pinu;Pinu;1;10439;-;-
Pinuu;Pinuu;1;10439;-;-
Piper;Piper;4;4969;-;-
Pippa;Pippa;4;4969;1;1923
Pippilotta;Pippilotta;1;10439;-;-
Pippi-Lotta;Pippi-Lotta;1;10439;1;1923
Piraye;Piraye;1;10439;-;-
Piroschka;Piroschka;2;7246;-;-
Piroska;Piroska;3;5829;-;-
Piruschka;Piruschka;1;10439;-;-
Pita;Pita;1;10439;1;1923
Piuly;Piuly;1;10439;-;-
Pixie;Pixie;2;7246;-;-
Piya;Piya;9;3164;3;1029
Pîya;Piya;1;10439;1;1923
Piyachanit;Piyachanit;1;10439;-;-
Piyoni;Piyoni;1;10439;-;-
Plamedie;Plamedie;1;10439;-;-
Plamena;Plamena;1;10439;-;-
Pnina;Pnina;1;10439;-;-
Poema;Poema;3;5829;-;-
Pola;Pola;21;1920;3;1029
Pola-Maria;Pola-Maria;1;10439;-;-
Polett;Polett;1;10439;1;1923
Polina;Polina;25;1756;-;-
Polixena;Polixena;1;10439;-;-
Polly;Polly;3;5829;-;-
Pollyana;Pollyana;1;10439;-;-
Polyxenia;Polyxenia;1;10439;-;-
Pontip;Pontip;1;10439;-;-
Pooja;Pooja;3;5829;-;-
Poonam;Poonam;1;10439;-;-
Popeia;Popeia;1;10439;-;-
Poppy;Poppy;3;5829;-;-
Porcia;Porcia;1;10439;-;-
Porisa;Porisa;1;10439;-;-
Porochesta;Porochesta;1;10439;-;-
Potamina;Potamina;1;10439;-;-
Prabgeet;Prabgeet;1;10439;-;-
Prabhjot;Prabhjot;2;7246;-;-
Prabhleen;Prabhleen;2;7246;-;-
Prabhnoor;Prabhnoor;3;5829;-;-
Prabhpreet;Prabhpreet;2;7246;-;-
Prabhsimmran;Prabhsimmran;1;10439;-;-
Prabjot;Prabjot;3;5829;-;-
Prabkiran;Prabkiran;1;10439;-;-
Prablin;Prablin;1;10439;-;-
Prabmnoor;Prabmnoor;1;10439;-;-
Prabnoor;Prabnoor;1;10439;-;-
Prabnsimran;Prabnsimran;1;10439;-;-
Pragya;Pragya;1;10439;-;-
Praise;Praise;12;2676;2;1339
Pranaya;Pranaya;1;10439;-;-
Pranita;Pranita;1;10439;-;-
Pransa;Pransa;1;10439;-;-
Pranvera;Pranvera;1;10439;-;-
Prareya;Prareya;1;10439;-;-
Prashansa;Prashansa;1;10439;-;-
Pratisa;Pratisa;1;10439;-;-
Pravitha;Pravitha;1;10439;-;-
Preciosa;Preciosa;1;10439;-;-
Precious;Precious;18;2116;3;1029
Preet;Preet;2;7246;1;1923
Preetha;Preetha;1;10439;-;-
Prema;Prema;1;10439;-;-
Premtine;Premtine;1;10439;-;-
Prendaliz;Prendaliz;1;10439;-;-
Prescious;Prescious;1;10439;-;-
Prezona;Prezona;1;10439;-;-
Pria;Pria;5;4385;-;-
Prianca;Priyanka;1;10439;-;-
Pride;Pride;1;10439;-;-
Princella;Princella;1;10439;-;-
Princesa;Princesa;1;10439;-;-
Princess;Princess;21;1920;3;1029
Princess-Kate;Princess-Kate;1;10439;-;-
Princess-Nalija;Princess-Nalija;1;10439;-;-
Princess-Rhiann;Princess-Rhiann;1;10439;-;-
Princla;Princla;1;10439;-;-
Prințesa;Prințesa;1;10439;1;1923
Prisca;Priska;27;1676;-;-
Prisca-Maria;Prisca-Maria;1;10439;-;-
Prisca-Sophie;Prisca-Sophie;1;10439;-;-
Priscila;Priscilla;4;4969;-;-
Priscilia;Priscilia;1;10439;-;-
Priscilla;Priscilla;61;1014;-;-
Priscille;Priscilla;1;10439;-;-
Prisha;Prisha;4;4969;-;-
Priska;Priska;104;751;0;0
Priska-Karoline;Priska-Karoline;1;10439;-;-
Priska-Maria;Priska-Maria;1;10439;-;-
Priska-Sophie;Priska-Sophie;1;10439;-;-
Prissy;Prissy;1;10439;-;-
Priszilla;Priscilla;1;10439;-;-
Prit;Prit;1;10439;-;-
Pritam;Pritam;1;10439;-;-
Pritha;Pritha;1;10439;-;-
Pritika;Pritika;1;10439;-;-
Priya;Priya;39;1344;2;1339
Priyadharshini;Priyadharshini;1;10439;-;-
Priya-Maria;Priya-Maria;1;10439;-;-
Priyanka;Priyanka;6;3964;-;-
Probha;Probha;1;10439;-;-
Prodana;Prodana;1;10439;-;-
Prodipta;Prodipta;1;10439;-;-
Profira;Profira;1;10439;-;-
Promise;Promise;3;5829;1;1923
Prosperity;Prosperity;1;10439;-;-
Prothoma;Prothoma;1;10439;-;-
Prudence;Prudence;6;3964;-;-
Prunelle;Prunelle;1;10439;1;1923
Pryianka;Pryianka;1;10439;-;-
Pujani;Pujani;1;10439;-;-
Puneet;Puneet;1;10439;-;-
Puneh;Puneh;2;7246;-;-
Punit;Puneet;1;10439;-;-
Purevjargal;Purevjargal;1;10439;-;-
Purity;Purity;12;2676;2;1339
Purnota;Purnota;1;10439;1;1923
Putu;Putu;1;10439;-;-
Qadar;Qadar;1;10439;-;-
Qamar;Qamar;3;5829;1;1923
Qamile;Qamile;1;10439;-;-
Qauser;Qauser;1;10439;-;-
Qefser;Qefser;1;10439;-;-
Qefsere;Qefsere;1;10439;-;-
Qendresa;Qendresa;7;3644;-;-
Qëndresa;Qendresa;1;10439;-;-
Qi;Qi;3;5829;1;1923
Qian;Qian;4;4969;-;-
Qianyi;Qianyi;1;10439;-;-
Qiaoyi;Qiaoyi;1;10439;-;-
Qin;Qin;1;10439;1;1923
Qinaa;Qinaa;1;10439;1;1923
Qing;Qing;1;10439;-;-
Qiong;Qiong;1;10439;-;-
Qirat;Qirat;1;10439;-;-
Qiu;Qiu;1;10439;-;-
Qorianka;Qorianka;1;10439;-;-
Qudsia;Qudsia;1;10439;-;-
Que;Que;1;10439;-;-
Queen;Queen;4;4969;1;1923
Queenie;Queenie;3;5829;-;-
Queensley;Queensley;1;10439;-;-
Queeny;Queeny;1;10439;-;-
Quendolin;Quendolin;1;10439;-;-
Quendresa;Quendresa;1;10439;-;-
Quiana;Qian;2;7246;-;-
Quilla;Quilla;1;10439;-;-
Quincey;Quincey;1;10439;-;-
Quinn;Quinn;2;7246;-;-
Quinna;Quinna;1;10439;-;-
Quin-Nique;Quin-Nique;1;10439;-;-
Quirina;Quirina;1;10439;-;-
Qun;Qun;1;10439;-;-
Quyen-Phuong;Quyen-Phuong;1;10439;-;-
Quynh;Quynh;4;4969;-;-
Quỳnh;Quynh;1;10439;-;-
Quynh-Anh;Quynh-Anh;1;10439;-;-
Quynh-Mai;Quynh-Mai;1;10439;-;-
Raadiya;Raadiya;1;10439;-;-
Raahim;Raahim;1;10439;-;-
Raana;Raana;2;7246;-;-
Rabaa;Rabaa;1;10439;-;-
Rabab;Rabab;3;5829;-;-
Rabail;Rabail;1;10439;1;1923
Rabbia;Rabbia;2;7246;-;-
Rabbija;Rabbija;1;10439;-;-
Rabbiya;Rabbiya;3;5829;-;-
Rabea;Rabea;47;1204;-;-
Rabea-Nadin;Rabea-Nadin;1;10439;-;-
Rabha;Rabha;1;10439;-;-
Rabi;Rabi;1;10439;-;-
Rabia;Rabia;293;394;11;451
Rabiah;Rabia;1;10439;-;-
Rabianur;Rabianur;2;7246;-;-
Rabiat;Rabiat;1;10439;-;-
Rabiàtul-Semiha;Rabiàtul-Semiha;1;10439;-;-
Rabiea;Rabiea;1;10439;-;-
Rabiha;Rabiha;1;10439;-;-
Rabija;Rabija;8;3378;-;-
Rabije;Rabije;1;10439;-;-
Rabiya;Rabia;40;1321;1;1923
Rabiyanur;Rabiyanur;1;10439;-;-
Rabiye;Rabiye;7;3644;-;-
Racha;Racha;1;10439;1;1923
Rachael;Rachael;1;10439;1;1923
Rachel;Rahel;139;629;5;755
Rachela;Rachela;1;10439;-;-
Rachel-Ann;Rachel-Ann;1;10439;-;-
Rachel-Bracha;Rachel-Bracha;1;10439;-;-
Rachele;Rachele;2;7246;-;-
Rachelle;Rahel;10;2981;-;-
Rachel-Morya;Rachel-Morya;1;10439;-;-
Rachel-Shoshana;Rachel-Shoshana;1;10439;-;-
Rachel-Sofie;Rachel-Sofie;1;10439;-;-
Rachel-Viktoria;Rachel-Viktoria;1;10439;-;-
Rachima;Rachima;1;10439;-;-
Racquel;Rahel;1;10439;-;-
Rada;Rada;9;3164;1;1923
Radegund;Radegund;1;10439;-;-
Radha;Radha;2;7246;-;-
Radhia;Radhia;1;10439;-;-
Radhika;Radhika;1;10439;-;-
Rãdhika;Radhika;1;10439;-;-
Radia;Radia;3;5829;-;-
Radiah;Radiah;1;10439;-;-
Radica;Radica;1;10439;-;-
Radika;Radika;1;10439;-;-
Radima;Radima;7;3644;-;-
Radina;Radina;2;7246;-;-
Radita;Radita;1;10439;-;-
Radka;Radka;2;7246;-;-
Radmila;Radmila;9;3164;-;-
Radmilla;Radmilla;2;7246;-;-
Radoa;Radoa;1;10439;-;-
Radoslava;Radoslava;2;7246;-;-
Radostina;Radostina;1;10439;-;-
Radua;Radua;1;10439;-;-
Radwa;Radwa;4;4969;-;-
Rae;Rae;1;10439;-;-
Raefe;Raefe;1;10439;-;-
Raelle;Raelle;1;10439;-;-
Raewan;Raewan;2;7246;-;-
Rafaela;Raphaela;282;405;11;451
Rafaela-Dominique;Rafaela-Dominique;1;10439;-;-
Rafaela-Marie;Rafaela-Marie;1;10439;-;-
Rafaeli;Rafaeli;1;10439;-;-
Rafaella;Raphaela;9;3164;-;-
Rafeah;Rafeah;1;10439;-;-
Rafel;Rafel;1;10439;-;-
Rafella;Rafella;1;10439;-;-
Raffaela;Raphaela;622;262;3;1029
Raffaela-Desiree;Raffaela-Desiree;1;10439;-;-
Raffaela-Felicitas;Raffaela-Felicitas;1;10439;-;-
Raffaela-Janine;Raffaela-Janine;1;10439;-;-
Raffaela-Maria;Raffaela-Maria;4;4969;-;-
Raffaela-Stefanie;Raffaela-Stefanie;1;10439;-;-
Raffaella;Raphaela;42;1295;-;-
Raffaella-Bianca;Raffaella-Bianca;1;10439;-;-
Raffaella-Fortuna;Raffaella-Fortuna;1;10439;-;-
Rafflyn;Rafflyn;1;10439;-;-
Rafia;Rafia;2;7246;-;-
Rafif;Rafif;6;3964;4;885
Rafisa;Rafisa;1;10439;-;-
Ragad;Ragad;2;7246;-;-
Ragda;Ragda;1;10439;-;-
Raghad;Raghad;5;4385;2;1339
Raghd;Raghd;2;7246;-;-
Raghda;Raghda;2;7246;-;-
Ragna;Ragna;2;7246;-;-
Ragnara;Ragnara;1;10439;-;-
Raha;Raha;8;3378;1;1923
Rahaf;Rahaf;14;2464;3;1029
Rahel;Rahel;176;537;2;1339
Ráhel;Rahel;1;10439;-;-
Rahela;Rahel;64;989;4;885
Rahela-Delia;Rahela-Delia;1;10439;-;-
Rahela-Florica;Rahela-Florica;1;10439;-;-
Rahela-Lea;Rahela-Lea;1;10439;1;1923
Rahela-Maria;Rahela-Maria;1;10439;-;-
Rahel-Anabel;Rahel-Anabel;1;10439;-;-
Rahela-Sofia;Rahela-Sofia;1;10439;1;1923
Rahel-Dilay;Rahel-Dilay;1;10439;-;-
Rahella;Rahella;2;7246;-;-
Rahel-Magdalena;Rahel-Magdalena;1;10439;-;-
Rahf;Rahf;1;10439;-;-
Rahiela;Rahiela;1;10439;-;-
Rahil;Rahil;16;2267;5;755
Rahila;Rahila;1;10439;1;1923
Rahima;Rahima;1;10439;-;-
Rahime;Rahime;16;2267;-;-
Rahma;Rahma;45;1244;3;1029
Rahmah;Rahma;3;5829;-;-
Rahmani;Rahmani;1;10439;-;-
Rahmat;Rahmat;1;10439;-;-
Rahme;Rahme;1;10439;-;-
Raia;Raia;1;10439;-;-
Raiana;Raiana;2;7246;-;-
Raichana;Raichana;1;10439;-;-
Raida;Raida;1;10439;1;1923
Raidah;Raidah;1;10439;-;-
Raifa;Raifa;1;10439;-;-
Raihan;Raihan;1;10439;-;-
Raihana;Raihana;9;3164;1;1923
Raihanatul;Raihanatul;1;10439;-;-
Raija;Raija;1;10439;-;-
Raijana;Raijana;1;10439;-;-
Raima;Raima;1;10439;-;-
Raimara;Raimara;1;10439;-;-
Raimonda;Ramona;2;7246;-;-
Raina;Raina;6;3964;1;1923
Raine;Raine;1;10439;-;-
Raisa;Raisa;28;1641;5;755
Raisa-Andreea;Raisa-Andreea;1;10439;-;-
Raisa-Beatrice-Samira;Raisa-Beatrice-Samira;1;10439;-;-
Raisa-Cătălina;Raisa-Cătălina;1;10439;-;-
Raisa-Deborah;Raisa-Deborah;1;10439;-;-
Raisa-Elena;Raisa-Elena;1;10439;-;-
Raisa-Ioana;Raisa-Ioana;1;10439;-;-
Raisa-Maria;Raisa-Maria;1;10439;-;-
Raisa-Mirela;Raisa-Mirela;1;10439;-;-
Raisat;Raisat;1;10439;-;-
Raisa-Tabita;Raisa-Tabita;1;10439;-;-
Raisha;Raisha;3;5829;-;-
Raissa;Raissa;14;2464;2;1339
Raissa-Alexandra;Raissa-Alexandra;1;10439;-;-
Raissa-Leonor;Raissa-Leonor;1;10439;-;-
Raissa-Maria;Raissa-Maria;1;10439;-;-
Raiysa;Raiysa;1;10439;-;-
Raizy;Raizy;4;4969;-;-
Raja;Raja;5;4385;1;1923
Rajan;Rajan;1;10439;-;-
Rajana;Rajana;105;747;6;665
Rajbir;Rajbir;1;10439;-;-
Rajhana;Rajhana;1;10439;1;1923
Rajja;Rajja;2;7246;1;1923
Rajjana;Rajjana;1;10439;1;1923
Rajka;Rajka;1;10439;-;-
Rajla;Rajla;1;10439;-;-
Rajmonda;Ramona;1;10439;-;-
Rajna;Rajna;1;10439;-;-
Rajneet;Rajneet;3;5829;-;-
Rajveer;Rajveer;2;7246;-;-
Rajvinder;Rajvinder;1;10439;-;-
Rajwinder;Rajwinder;1;10439;-;-
Rakaela;Rakaela;1;10439;-;-
Rákhel;Rákhel;1;10439;-;-
Rakiah;Rakiah;1;10439;1;1923
Raky;Raky;1;10439;-;-
Raldia;Raldia;1;10439;-;-
Rale;Rale;1;10439;-;-
Ralitsa;Ralitsa;1;10439;-;-
Ralitza;Ralitza;1;10439;-;-
Rallou;Rallou;1;10439;-;-
Raluca;Raluca;11;2831;1;1923
Raluca-Ioana;Raluca-Ioana;1;10439;1;1923
Raluca-Madalina;Raluca-Madalina;1;10439;-;-
Raluca-Mihaela;Raluca-Mihaela;1;10439;-;-
Raluka;Raluka;1;10439;-;-
Rama;Rama;5;4385;-;-
Ramaa;Ramaa;1;10439;1;1923
Ramael;Ramael;1;10439;-;-
Ramaela;Ramaela;1;10439;-;-
Raman;Raman;1;10439;-;-
Ramandeep;Ramandeep;2;7246;-;-
Ramatoulay;Ramatoulay;1;10439;-;-
Rameen;Rameen;2;7246;-;-
Rameet;Rameet;1;10439;1;1923
Ramela;Ramela;2;7246;-;-
Ramia;Ramia;2;7246;1;1923
Ramina;Ramina;21;1920;-;-
Raminder;Raminder;2;7246;-;-
Ramira;Ramira;1;10439;-;-
Ramisa;Ramisa;1;10439;-;-
Ramissa;Ramissa;1;10439;1;1923
Ramita;Ramita;1;10439;-;-
Ramiza;Ramiza;6;3964;1;1923
Ramize;Ramize;5;4385;-;-
Ramla;Ramla;5;4385;1;1923
Ramnat;Ramnat;1;10439;-;-
Ramneek;Ramneek;1;10439;1;1923
Ramneet;Ramneet;1;10439;-;-
Ramona;Ramona;1938;135;14;369
Ramona-Angelina;Ramona-Angelina;1;10439;-;-
Ramona-Barbara;Ramona-Barbara;1;10439;-;-
Ramona-Cara;Ramona-Cara;1;10439;-;-
Ramona-Elisabeth;Ramona-Elisabeth;1;10439;-;-
Ramona-Janine;Ramona-Janine;1;10439;-;-
Ramona-Maria;Ramona-Maria;1;10439;-;-
Ramona-Michele;Ramona-Michele;1;10439;-;-
Ramona-Theresa;Ramona-Theresa;1;10439;-;-
Ramona-Valetina;Ramona-Valetina;1;10439;-;-
Ramona-Victoria;Ramona-Victoria;1;10439;-;-
Ràn;Ràn;1;10439;-;-
Rana;Rana;210;492;10;483
Ranaa;Ranaa;2;7246;-;-
Ranaa-Manaar;Ranaa-Manaar;1;10439;1;1923
Rana-Ela;Rana-Ela;1;10439;-;-
Rana-Maria;Rana-Maria;1;10439;-;-
Rand;Rand;2;7246;1;1923
Randa;Randa;3;5829;1;1923
Randeep;Randeep;1;10439;-;-
Randi;Randi;2;7246;-;-
Raneem;Raneem;4;4969;-;-
Raneen;Raneen;1;10439;-;-
Rangi;Rangi;1;10439;-;-
Rani;Rani;2;7246;-;-
Rania;Rania;95;791;6;665
Rania-Maria;Rania-Maria;2;7246;-;-
Rania-Meliha;Rania-Meliha;1;10439;-;-
Raniem;Raniem;2;7246;-;-
Ranija;Ranija;6;3964;-;-
Ranim;Ranim;14;2464;2;1339
Ranin;Ranin;1;10439;-;-
Raniya;Ranya;2;7246;-;-
Ranja;Ranya;18;2116;-;-
Ranja-Jaqueline;Ranja-Jaqueline;1;10439;-;-
Ranjana;Ranjana;1;10439;-;-
Ransa;Ransa;2;7246;1;1923
Ranse;Ranse;1;10439;-;-
Ranuna-Jannin;Ranuna-Jannin;1;10439;-;-
Ranya;Ranya;19;2046;-;-
Ranya-Sofia;Ranya-Sofia;1;10439;1;1923
Raoan;Raoan;1;10439;1;1923
Raoua;Raoua;1;10439;-;-
Raouene;Raouene;1;10439;-;-
Raperin;Raperin;3;5829;-;-
Raphaela;Raphaela;1709;149;17;314
Raphaela-Alexandra;Raphaela-Alexandra;1;10439;-;-
Raphaela-Antonia;Raphaela-Antonia;1;10439;-;-
Raphaela-Julia;Raphaela-Julia;1;10439;-;-
Raphaela-Maria;Raphaela-Maria;4;4969;-;-
Raphaela-Marie;Raphaela-Marie;1;10439;-;-
Raphaela-Mercedes;Raphaela-Mercedes;1;10439;-;-
Raphaela-Patrizia;Raphaela-Patrizia;1;10439;-;-
Raphaela-Pia;Raphaela-Pia;1;10439;-;-
Raphaela-Rosa;Raphaela-Rosa;1;10439;-;-
Raphaela-Teresa;Raphaela-Teresa;1;10439;-;-
Raphaela-Valerie;Raphaela-Valerie;1;10439;-;-
Raphaelena;Raphaelena;1;10439;-;-
Raphaella;Raphaela;8;3378;-;-
Raphaelle;Raphaela;2;7246;-;-
Rapinder;Rapinder;1;10439;-;-
Rapiyat;Rapiyat;1;10439;-;-
Raquel;Rahel;9;3164;-;-
Rasa;Rasa;1;10439;-;-
Rasan;Rasan;4;4969;-;-
Rascha;Rascha;1;10439;-;-
Raschelle;Raschelle;1;10439;-;-
Raschida;Raschida;1;10439;-;-
Rasha;Rasha;6;3964;1;1923
Rasheda;Rasheda;1;10439;-;-
Rasheeda;Rasheeda;1;10439;-;-
Rasheny;Rasheny;1;10439;-;-
Rashida;Rashida;2;7246;-;-
Rashidat;Rashidat;1;10439;-;-
Rashin;Rashin;1;10439;-;-
Rashmi;Rashmi;2;7246;-;-
Rashyllah;Rashyllah;1;10439;-;-
Rasiahanum;Rasiahanum;1;10439;-;-
Rasil;Rasil;2;7246;1;1923
Rasime;Rasime;1;10439;-;-
Rasleen;Rasleen;1;10439;1;1923
Rasmieh;Rasmieh;1;10439;-;-
Rasta;Rasta;1;10439;1;1923
Ratibe;Ratibe;1;10439;-;-
Ratri;Ratri;1;10439;-;-
Raua;Raua;1;10439;1;1923
Rauan;Rauan;12;2676;4;885
Rauda;Rauda;7;3644;1;1923
Raudah;Raudah;1;10439;-;-
Raula;Raula;1;10439;-;-
Rauna;Rauna;3;5829;-;-
Ravdeep;Ravdeep;1;10439;-;-
Raven;Raven;1;10439;1;1923
Ravenna;Ravenna;1;10439;-;-
Ravina;Ravina;1;10439;-;-
Raviv;Raviv;1;10439;-;-
Raviye;Raviye;1;10439;-;-
Ravleen;Ravleen;6;3964;-;-
Ravneet;Ravneet;4;4969;-;-
Ravnit;Ravnit;1;10439;-;-
Ravya;Ravya;1;10439;-;-
Ravza;Ravza;123;684;17;314
Ravza-Mihriban;Ravza-Mihriban;1;10439;-;-
Ravzanur;Ravzanur;10;2981;2;1339
Ravza-Rabia;Ravza-Rabia;2;7246;-;-
Rawaa;Rawaa;2;7246;1;1923
Rawaida;Rawaida;1;10439;-;-
Rawan;Rawan;23;1828;2;1339
Rawda;Rawda;3;5829;-;-
Rawina;Rawina;2;7246;-;-
Rawnaa;Rawnaa;1;10439;-;-
Ray;Ray;1;10439;-;-
Raya;Raya;27;1676;5;755
Rayaan;Rayaan;4;4969;1;1923
Raya-Deseada;Raya-Deseada;1;10439;-;-
Rayan;Rayan;15;2352;3;1029
Rayana;Rayana;43;1281;4;885
Rayan-Aziz;Rayan-Aziz;1;10439;-;-
Rayeda;Rayeda;1;10439;-;-
Rayen;Rayen;1;10439;-;-
Rayhan;Reyhan;1;10439;-;-
Rayhana;Reyhan;7;3644;1;1923
Rayhane;Rayhane;1;10439;-;-
Raylin;Raylin;1;10439;-;-
Raymi;Raymi;1;10439;-;-
Raymonda;Ramona;1;10439;-;-
Rayna;Rayna;1;10439;-;-
Raynara-Maria;Raynara-Maria;1;10439;-;-
Raysa;Raysa;3;5829;-;-
Raysa-Florina;Raysa-Florina;1;10439;-;-
Raysa-Stefania;Raysa-Stefania;1;10439;-;-
Rayssa;Rayssa;1;10439;-;-
Rayssa-Maria;Rayssa-Maria;1;10439;-;-
Rayyan;Rayyan;1;10439;-;-
Raza;Raza;4;4969;-;-
Razal;Razal;1;10439;-;-
Razan;Razan;15;2352;1;1923
Raze;Raze;1;10439;-;-
Razia;Razia;1;10439;-;-
Razija;Razija;2;7246;-;-
Razije;Razije;2;7246;-;-
Razita;Razita;1;10439;-;-
Raziye;Raziye;17;2184;-;-
Razma;Razma;1;10439;-;-
Rea;Rhea;30;1575;1;1923
Rea-Letizia;Rea-Letizia;1;10439;-;-
Ream;Ream;1;10439;-;-
Rea-Marie;Rea-Marie;1;10439;-;-
Reanna;Reanna;2;7246;-;-
Reanne;Reanne;1;10439;-;-
Rebacca;Rebacca;1;10439;-;-
Rebana;Rebana;1;10439;-;-
Rebbecca;Rebecca;2;7246;-;-
Rebeca;Rebecca;94;792;10;483
Rebeca-Alexandra;Rebeca-Alexandra;1;10439;1;1923
Rebeca-Amelia;Rebeca-Amelia;1;10439;1;1923
Rebeca-Daniela;Rebeca-Daniela;1;10439;-;-
Rebeca-Denisa;Rebeca-Denisa;1;10439;1;1923
Rebeca-Gabriela;Rebeca-Gabriela;1;10439;-;-
Rebeca-Giulia-Miruna;Rebeca-Giulia-Miruna;1;10439;-;-
Rebeca-Ioana;Rebeca-Ioana;1;10439;-;-
Rebeca-Maria;Rebeca-Maria;3;5829;-;-
Rebeca-Naomy;Rebeca-Naomy;1;10439;1;1923
Rebeca-Sofia;Rebeca-Sofia;1;10439;-;-
Rebeca-Valentina;Rebeca-Valentina;1;10439;-;-
Rebecca;Rebecca;3076;104;39;162
Rébecca;Rebecca;1;10439;-;-
Rebecca-Alena;Rebecca-Alena;1;10439;-;-
Rebecca-Amalia;Rebecca-Amalia;1;10439;-;-
Rebecca-Ann;Rebecca-Ann;1;10439;-;-
Rebecca-Anna;Rebecca-Anna;2;7246;-;-
Rebecca-Bianca;Rebecca-Bianca;1;10439;-;-
Rebecca-Christine;Rebecca-Christine;2;7246;-;-
Rebecca-Denise;Rebecca-Denise;1;10439;-;-
Rebecca-Johanna;Rebecca-Johanna;1;10439;-;-
Rebecca-Margaretha;Rebecca-Margaretha;1;10439;-;-
Rebecca-Maria;Rebecca-Maria;4;4969;-;-
Rebecca-Melanie;Rebecca-Melanie;1;10439;-;-
Rebecca-Mercedes;Rebecca-Mercedes;1;10439;-;-
Rebecca-Natalie;Rebecca-Natalie;1;10439;-;-
Rebecca-Sarah;Rebecca-Sarah;1;10439;-;-
Rebecca-Simone;Rebecca-Simone;1;10439;-;-
Rebecca-Tabea;Rebecca-Tabea;1;10439;-;-
Rebecka;Rebecca;12;2676;1;1923
Rebeka;Rebecca;87;844;5;755
